date,vehicle_model,defect_category,plant_line,production_volume,defect_count,warranty_claims,customer_complaints,severity_score,defect_rate
2025-10-01,Commercial Bus,Engine,Line A,1036,35,15,176,2.0,3.378
2025-10-01,Commercial Bus,Engine,Line B,820,24,6,75,2.0,2.927
2025-10-01,Commercial Bus,Engine,Line C,941,27,17,148,3.0,2.869
2025-10-01,Commercial Bus,Transmission,Line A,823,25,11,140,5.0,3.038
2025-10-01,Commercial Bus,Transmission,Line B,980,21,9,102,3.0,2.143
2025-10-01,Commercial Bus,Transmission,Line C,694,16,13,70,2.0,2.305
2025-10-01,Commercial Bus,Brakes,Line A,750,14,5,71,2.0,1.867
2025-10-01,Commercial Bus,Brakes,Line B,693,15,9,67,2.0,2.165
2025-10-01,Commercial Bus,Brakes,Line C,981,19,14,83,2.0,1.937
2025-10-01,Commercial Bus,Electrical,Line A,886,18,9,76,3.0,2.032
2025-10-01,Commercial Bus,Electrical,Line B,731,17,10,77,3.0,2.326
2025-10-01,Commercial Bus,Electrical,Line C,817,16,10,84,2.0,1.958
2025-10-01,Commercial Bus,Body/Frame,Line A,796,11,4,66,3.0,1.382
2025-10-01,Commercial Bus,Body/Frame,Line B,851,11,8,46,2.0,1.293
2025-10-01,Commercial Bus,Body/Frame,Line C,919,14,0,63,2.0,1.523
2025-10-01,Commercial Bus,HVAC,Line A,819,9,0,22,2.0,1.099
2025-10-01,Commercial Bus,HVAC,Line B,875,6,1,18,2.0,0.686
2025-10-01,Commercial Bus,HVAC,Line C,1026,11,5,60,2.0,1.072
2025-10-01,Commercial Bus,Suspension,Line A,830,15,9,75,2.0,1.807
2025-10-01,Commercial Bus,Suspension,Line B,818,15,7,84,1.0,1.834
2025-10-01,Commercial Bus,Suspension,Line C,979,17,5,87,2.0,1.736
2025-10-01,Heavy Hauler,Engine,Line A,853,27,14,149,3.0,3.165
2025-10-01,Heavy Hauler,Engine,Line B,748,22,13,111,2.0,2.941
2025-10-01,Heavy Hauler,Engine,Line C,993,37,16,157,3.0,3.726
2025-10-01,Heavy Hauler,Transmission,Line A,820,29,21,139,4.0,3.537
2025-10-01,Heavy Hauler,Transmission,Line B,924,29,18,149,3.0,3.139
2025-10-01,Heavy Hauler,Transmission,Line C,779,22,10,93,2.0,2.824
2025-10-01,Heavy Hauler,Brakes,Line A,910,18,4,83,2.0,1.978
2025-10-01,Heavy Hauler,Brakes,Line B,866,14,3,74,1.0,1.617
2025-10-01,Heavy Hauler,Brakes,Line C,829,15,7,75,4.0,1.809
2025-10-01,Heavy Hauler,Electrical,Line A,706,17,0,102,1.0,2.408
2025-10-01,Heavy Hauler,Electrical,Line B,1069,23,18,127,2.0,2.152
2025-10-01,Heavy Hauler,Electrical,Line C,817,16,11,73,2.0,1.958
2025-10-01,Heavy Hauler,Body/Frame,Line A,898,12,5,58,2.0,1.336
2025-10-01,Heavy Hauler,Body/Frame,Line B,805,14,7,63,2.0,1.739
2025-10-01,Heavy Hauler,Body/Frame,Line C,890,12,7,57,1.0,1.348
2025-10-01,Heavy Hauler,HVAC,Line A,1011,14,5,54,2.0,1.385
2025-10-01,Heavy Hauler,HVAC,Line B,721,10,4,59,2.0,1.387
2025-10-01,Heavy Hauler,HVAC,Line C,839,11,5,56,3.0,1.311
2025-10-01,Heavy Hauler,Suspension,Line A,799,11,2,60,3.0,1.377
2025-10-01,Heavy Hauler,Suspension,Line B,945,15,3,45,5.0,1.587
2025-10-01,Heavy Hauler,Suspension,Line C,897,15,9,56,2.0,1.672
2025-11-01,Class 8 Truck,Engine,Line A,1006,33,13,129,3.0,3.28
2025-11-01,Class 8 Truck,Engine,Line B,821,31,15,122,3.0,3.776
2025-11-01,Class 8 Truck,Engine,Line C,873,23,14,129,3.0,2.635
2025-11-01,Class 8 Truck,Transmission,Line A,778,20,4,95,3.0,2.571
2025-11-01,Class 8 Truck,Transmission,Line B,769,26,18,90,2.0,3.381
2025-11-01,Class 8 Truck,Transmission,Line C,761,25,17,151,3.0,3.285
2025-11-01,Class 8 Truck,Brakes,Line A,831,12,7,56,2.0,1.444
2025-11-01,Class 8 Truck,Brakes,Line B,995,17,14,60,4.0,1.709
2025-11-01,Class 8 Truck,Brakes,Line C,816,15,11,67,3.0,1.838
2025-11-01,Class 8 Truck,Electrical,Line A,928,17,6,82,2.0,1.832
2025-11-01,Class 8 Truck,Electrical,Line B,975,21,11,111,1.0,2.154
2025-11-01,Class 8 Truck,Electrical,Line C,794,17,13,81,3.0,2.141
2025-11-01,Class 8 Truck,Body/Frame,Line A,928,12,6,60,2.0,1.293
2025-11-01,Class 8 Truck,Body/Frame,Line B,987,11,6,61,2.0,1.114
2025-11-01,Class 8 Truck,Body/Frame,Line C,801,11,8,46,1.0,1.373
2025-11-01,Class 8 Truck,HVAC,Line A,953,11,8,56,4.0,1.154
2025-11-01,Class 8 Truck,HVAC,Line B,950,9,6,39,2.0,0.947
2025-11-01,Class 8 Truck,HVAC,Line C,722,7,4,34,1.0,0.97
2025-11-01,Class 8 Truck,Suspension,Line A,712,14,8,56,3.0,1.966
2025-11-01,Class 8 Truck,Suspension,Line B,1047,17,0,118,1.0,1.624
2025-11-01,Class 8 Truck,Suspension,Line C,831,11,4,55,1.0,1.324
2025-11-01,Electric Van,Engine,Line A,841,27,10,99,3.0,3.21
2025-11-01,Electric Van,Engine,Line B,819,21,6,109,3.0,2.564
2025-11-01,Electric Van,Engine,Line C,754,19,10,75,3.0,2.52
2025-11-01,Electric Van,Transmission,Line A,982,24,7,124,3.0,2.444
2025-11-01,Electric Van,Transmission,Line B,836,22,15,107,3.0,2.632
2025-11-01,Electric Van,Transmission,Line C,1035,30,21,145,2.0,2.899
2025-11-01,Electric Van,Brakes,Line A,951,15,6,69,2.0,1.577
2025-11-01,Electric Van,Brakes,Line B,945,16,9,75,2.0,1.693
2025-11-01,Electric Van,Brakes,Line C,658,9,3,34,3.0,1.368
2025-11-01,Electric Van,Electrical,Line A,923,17,14,69,2.0,1.842
2025-11-01,Electric Van,Electrical,Line B,845,17,9,85,1.0,2.012
2025-11-01,Electric Van,Electrical,Line C,769,16,1,92,3.0,2.081
2025-11-01,Electric Van,Body/Frame,Line A,782,9,9,51,2.0,1.151
2025-11-01,Electric Van,Body/Frame,Line B,862,10,5,40,2.0,1.16
2025-11-01,Electric Van,Body/Frame,Line C,1012,12,3,44,2.0,1.186
2025-11-01,Electric Van,HVAC,Line A,781,8,0,41,1.0,1.024
2025-11-01,Electric Van,HVAC,Line B,854,8,8,38,4.0,0.937
2025-11-01,Electric Van,HVAC,Line C,900,10,4,51,3.0,1.111
2025-11-01,Electric Van,Suspension,Line A,931,14,6,64,3.0,1.504
2025-11-01,Electric Van,Suspension,Line B,971,12,4,50,3.0,1.236
2025-11-01,Electric Van,Suspension,Line C,766,12,8,50,4.0,1.567
2025-11-01,Commercial Bus,Engine,Line A,718,28,17,89,4.0,3.9
2025-11-01,Commercial Bus,Engine,Line B,937,29,10,103,5.0,3.095
2025-11-01,Commercial Bus,Engine,Line C,766,21,12,73,2.0,2.742
2025-11-01,Commercial Bus,Transmission,Line A,939,29,13,138,3.0,3.088
2025-11-01,Commercial Bus,Transmission,Line B,844,22,9,96,2.0,2.607
2025-11-01,Commercial Bus,Transmission,Line C,943,30,11,116,3.0,3.181
2025-11-01,Commercial Bus,Brakes,Line A,1043,17,8,80,2.0,1.63
2025-11-01,Commercial Bus,Brakes,Line B,808,17,10,90,3.0,2.104
2025-11-01,Commercial Bus,Brakes,Line C,930,20,16,131,3.0,2.151
2025-11-01,Commercial Bus,Electrical,Line A,789,18,12,115,2.0,2.281
2025-11-01,Commercial Bus,Electrical,Line B,900,17,11,80,3.0,1.889
2025-11-01,Commercial Bus,Electrical,Line C,723,17,10,82,4.0,2.351
2025-11-01,Commercial Bus,Body/Frame,Line A,815,12,6,59,4.0,1.472
2025-11-01,Commercial Bus,Body/Frame,Line B,855,11,11,50,1.0,1.287
2025-11-01,Commercial Bus,Body/Frame,Line C,783,9,0,42,2.0,1.149
2025-11-01,Commercial Bus,HVAC,Line A,956,11,7,46,3.0,1.151
2025-11-01,Commercial Bus,HVAC,Line B,975,11,7,42,3.0,1.128
2025-11-01,Commercial Bus,HVAC,Line C,1010,12,4,54,2.0,1.188
2025-11-01,Commercial Bus,Suspension,Line A,817,14,8,79,3.0,1.714
2025-11-01,Commercial Bus,Suspension,Line B,772,12,5,54,4.0,1.554
2025-11-01,Commercial Bus,Suspension,Line C,1025,18,10,67,2.0,1.756
2025-11-01,Heavy Hauler,Engine,Line A,778,31,7,158,2.0,3.985
2025-11-01,Heavy Hauler,Engine,Line B,849,31,22,146,4.0,3.651
2025-11-01,Heavy Hauler,Engine,Line C,790,27,19,137,3.0,3.418
2025-11-01,Heavy Hauler,Transmission,Line A,824,28,9,114,3.0,3.398
2025-11-01,Heavy Hauler,Transmission,Line B,810,20,16,80,3.0,2.469
2025-11-01,Heavy Hauler,Transmission,Line C,794,23,8,124,3.0,2.897
2025-11-01,Heavy Hauler,Brakes,Line A,938,16,16,54,1.0,1.706
2025-11-01,Heavy Hauler,Brakes,Line B,1007,20,12,103,3.0,1.986
2025-11-01,Heavy Hauler,Brakes,Line C,876,15,10,77,3.0,1.712
2025-11-01,Heavy Hauler,Electrical,Line A,1008,23,7,141,1.0,2.282
2025-11-01,Heavy Hauler,Electrical,Line B,880,19,8,101,2.0,2.159
2025-11-01,Heavy Hauler,Electrical,Line C,896,18,9,74,2.0,2.009
2025-11-01,Heavy Hauler,Body/Frame,Line A,839,15,7,47,3.0,1.788
2025-11-01,Heavy Hauler,Body/Frame,Line B,890,13,5,52,4.0,1.461
2025-11-01,Heavy Hauler,Body/Frame,Line C,854,10,6,57,2.0,1.171
2025-11-01,Heavy Hauler,HVAC,Line A,768,8,2,47,2.0,1.042
2025-11-01,Heavy Hauler,HVAC,Line B,698,8,4,37,1.0,1.146
2025-11-01,Heavy Hauler,HVAC,Line C,754,10,6,51,2.0,1.326
2025-11-01,Heavy Hauler,Suspension,Line A,879,14,7,79,3.0,1.593
2025-11-01,Heavy Hauler,Suspension,Line B,740,12,8,76,4.0,1.622
2025-11-01,Heavy Hauler,Suspension,Line C,778,15,8,84,3.0,1.928
2025-12-01,Class 8 Truck,Engine,Line A,736,24,17,113,3.0,3.261
2025-12-01,Class 8 Truck,Engine,Line B,708,23,13,95,3.0,3.249
2025-12-01,Class 8 Truck,Engine,Line C,863,24,13,84,4.0,2.781
2025-12-01,Class 8 Truck,Transmission,Line A,851,20,1,113,3.0,2.35
2025-12-01,Class 8 Truck,Transmission,Line B,868,26,18,130,3.0,2.995
2025-12-01,Class 8 Truck,Transmission,Line C,812,23,18,110,4.0,2.833
2025-12-01,Class 8 Truck,Brakes,Line A,883,16,16,96,4.0,1.812
2025-12-01,Class 8 Truck,Brakes,Line B,778,17,9,77,1.0,2.185
2025-12-01,Class 8 Truck,Brakes,Line C,879,13,8,50,4.0,1.479
2025-12-01,Class 8 Truck,Electrical,Line A,899,23,8,136,1.0,2.558
2025-12-01,Class 8 Truck,Electrical,Line B,868,16,7,70,2.0,1.843
2025-12-01,Class 8 Truck,Electrical,Line C,736,14,8,79,3.0,1.902
2025-12-01,Class 8 Truck,Body/Frame,Line A,954,10,4,56,3.0,1.048
2025-12-01,Class 8 Truck,Body/Frame,Line B,772,11,4,47,3.0,1.425
2025-12-01,Class 8 Truck,Body/Frame,Line C,850,11,4,41,2.0,1.294
2025-12-01,Class 8 Truck,HVAC,Line A,949,10,7,53,2.0,1.054
2025-12-01,Class 8 Truck,HVAC,Line B,701,6,2,26,3.0,0.856
2025-12-01,Class 8 Truck,HVAC,Line C,937,12,4,75,4.0,1.281
2025-12-01,Class 8 Truck,Suspension,Line A,829,13,10,63,2.0,1.568
2025-12-01,Class 8 Truck,Suspension,Line B,793,9,5,36,1.0,1.135
2025-12-01,Class 8 Truck,Suspension,Line C,887,11,8,57,2.0,1.24
2025-12-01,Electric Van,Engine,Line A,844,20,14,98,3.0,2.37
2025-12-01,Electric Van,Engine,Line B,895,23,5,125,4.0,2.57
2025-12-01,Electric Van,Engine,Line C,801,23,18,130,3.0,2.871
2025-12-01,Electric Van,Transmission,Line A,716,15,7,89,2.0,2.095
2025-12-01,Electric Van,Transmission,Line B,796,18,7,87,2.0,2.261
2025-12-01,Electric Van,Transmission,Line C,947,23,23,90,4.0,2.429
2025-12-01,Electric Van,Brakes,Line A,975,14,6,58,2.0,1.436
2025-12-01,Electric Van,Brakes,Line B,849,13,2,87,2.0,1.531
2025-12-01,Electric Van,Brakes,Line C,855,12,5,55,2.0,1.404
2025-12-01,Electric Van,Electrical,Line A,848,17,10,89,2.0,2.005
2025-12-01,Electric Van,Electrical,Line B,870,15,11,76,2.0,1.724
2025-12-01,Electric Van,Electrical,Line C,833,15,8,70,2.0,1.801
2025-12-01,Electric Van,Body/Frame,Line A,918,12,11,52,3.0,1.307
2025-12-01,Electric Van,Body/Frame,Line B,678,9,1,35,3.0,1.327
2025-12-01,Electric Van,Body/Frame,Line C,794,9,3,46,2.0,1.134
2025-12-01,Electric Van,HVAC,Line A,845,8,6,42,1.0,0.947
2025-12-01,Electric Van,HVAC,Line B,944,8,4,33,3.0,0.847
2025-12-01,Electric Van,HVAC,Line C,1079,10,4,47,1.0,0.927
2025-12-01,Electric Van,Suspension,Line A,980,14,4,55,2.0,1.429
2025-12-01,Electric Van,Suspension,Line B,933,11,9,52,2.0,1.179
2025-12-01,Electric Van,Suspension,Line C,807,13,3,56,3.0,1.611
2025-12-01,Commercial Bus,Engine,Line A,869,25,18,139,3.0,2.877
2025-12-01,Commercial Bus,Engine,Line B,794,24,14,90,4.0,3.023
2025-12-01,Commercial Bus,Engine,Line C,1003,31,19,176,5.0,3.091
2025-12-01,Commercial Bus,Transmission,Line A,990,23,11,117,3.0,2.323
2025-12-01,Commercial Bus,Transmission,Line B,1010,35,14,162,2.0,3.465
2025-12-01,Commercial Bus,Transmission,Line C,832,23,16,96,1.0,2.764
2025-12-01,Commercial Bus,Brakes,Line A,705,11,4,54,1.0,1.56
2025-12-01,Commercial Bus,Brakes,Line B,741,12,3,51,2.0,1.619
2025-12-01,Commercial Bus,Brakes,Line C,912,14,6,62,3.0,1.535
2025-12-01,Commercial Bus,Electrical,Line A,836,20,6,93,2.0,2.392
2025-12-01,Commercial Bus,Electrical,Line B,739,15,13,63,2.0,2.03
2025-12-01,Commercial Bus,Electrical,Line C,731,13,4,55,2.0,1.778
2025-12-01,Commercial Bus,Body/Frame,Line A,829,9,3,48,1.0,1.086
2025-12-01,Commercial Bus,Body/Frame,Line B,818,12,4,59,1.0,1.467
2025-12-01,Commercial Bus,Body/Frame,Line C,929,13,7,76,2.0,1.399
2025-12-01,Commercial Bus,HVAC,Line A,794,10,10,42,2.0,1.259
2025-12-01,Commercial Bus,HVAC,Line B,944,10,6,55,2.0,1.059
2025-12-01,Commercial Bus,HVAC,Line C,887,10,2,38,2.0,1.127
2025-12-01,Commercial Bus,Suspension,Line A,933,17,12,85,3.0,1.822
2025-12-01,Commercial Bus,Suspension,Line B,874,15,9,53,2.0,1.716
2025-12-01,Commercial Bus,Suspension,Line C,757,14,12,41,4.0,1.849
2025-12-01,Heavy Hauler,Engine,Line A,857,32,20,187,3.0,3.734
2025-12-01,Heavy Hauler,Engine,Line B,727,24,15,110,4.0,3.301
2025-12-01,Heavy Hauler,Engine,Line C,844,26,8,117,3.0,3.081
2025-12-01,Heavy Hauler,Transmission,Line A,673,18,2,79,4.0,2.675
2025-12-01,Heavy Hauler,Transmission,Line B,743,24,26,143,3.0,3.23
2025-12-01,Heavy Hauler,Transmission,Line C,927,23,5,112,3.0,2.481
2025-12-01,Heavy Hauler,Brakes,Line A,948,17,10,81,2.0,1.793
2025-12-01,Heavy Hauler,Brakes,Line B,843,14,8,70,2.0,1.661
2025-12-01,Heavy Hauler,Brakes,Line C,909,19,13,76,2.0,2.09
2025-12-01,Heavy Hauler,Electrical,Line A,767,17,6,98,3.0,2.216
2025-12-01,Heavy Hauler,Electrical,Line B,953,23,11,104,4.0,2.413
2025-12-01,Heavy Hauler,Electrical,Line C,835,15,11,74,4.0,1.796
2025-12-01,Heavy Hauler,Body/Frame,Line A,871,13,11,45,2.0,1.493
2025-12-01,Heavy Hauler,Body/Frame,Line B,770,8,6,35,3.0,1.039
2025-12-01,Heavy Hauler,Body/Frame,Line C,885,14,6,57,2.0,1.582
2025-12-01,Heavy Hauler,HVAC,Line A,932,11,4,40,2.0,1.18
2025-12-01,Heavy Hauler,HVAC,Line B,800,9,4,40,3.0,1.125
2025-12-01,Heavy Hauler,HVAC,Line C,899,13,9,77,2.0,1.446
2025-12-01,Heavy Hauler,Suspension,Line A,705,12,9,62,3.0,1.702
2025-12-01,Heavy Hauler,Suspension,Line B,621,12,7,42,3.0,1.932
2025-12-01,Heavy Hauler,Suspension,Line C,865,15,11,77,1.0,1.734
2026-01-01,Class 8 Truck,Engine,Line A,837,20,13,119,2.0,2.389
2026-01-01,Class 8 Truck,Engine,Line B,789,21,9,108,3.0,2.662
2026-01-01,Class 8 Truck,Engine,Line C,908,31,23,121,4.0,3.414
2026-01-01,Class 8 Truck,Transmission,Line A,981,32,16,134,2.0,3.262
2026-01-01,Class 8 Truck,Transmission,Line B,750,20,14,118,3.0,2.667
2026-01-01,Class 8 Truck,Transmission,Line C,846,23,9,121,3.0,2.719
2026-01-01,Class 8 Truck,Brakes,Line A,862,15,10,80,2.0,1.74
2026-01-01,Class 8 Truck,Brakes,Line B,930,16,7,80,3.0,1.72
2026-01-01,Class 8 Truck,Brakes,Line C,947,14,11,67,2.0,1.478
2026-01-01,Class 8 Truck,Electrical,Line A,801,14,2,74,4.0,1.748
2026-01-01,Class 8 Truck,Electrical,Line B,704,12,8,58,3.0,1.705
2026-01-01,Class 8 Truck,Electrical,Line C,840,15,7,45,1.0,1.786
2026-01-01,Class 8 Truck,Body/Frame,Line A,935,14,12,72,1.0,1.497
2026-01-01,Class 8 Truck,Body/Frame,Line B,792,12,11,71,2.0,1.515
2026-01-01,Class 8 Truck,Body/Frame,Line C,732,10,5,58,2.0,1.366
2026-01-01,Class 8 Truck,HVAC,Line A,851,9,5,47,2.0,1.058
2026-01-01,Class 8 Truck,HVAC,Line B,754,9,1,55,1.0,1.194
2026-01-01,Class 8 Truck,HVAC,Line C,797,9,4,34,3.0,1.129
2026-01-01,Class 8 Truck,Suspension,Line A,856,13,5,59,2.0,1.519
2026-01-01,Class 8 Truck,Suspension,Line B,1069,16,7,68,4.0,1.497
2026-01-01,Class 8 Truck,Suspension,Line C,702,11,5,40,2.0,1.567
2026-01-01,Electric Van,Engine,Line A,878,21,12,131,3.0,2.392
2026-01-01,Electric Van,Engine,Line B,719,18,8,79,3.0,2.503
2026-01-01,Electric Van,Engine,Line C,878,29,15,113,4.0,3.303
2026-01-01,Electric Van,Transmission,Line A,963,24,12,128,3.0,2.492
2026-01-01,Electric Van,Transmission,Line B,664,17,12,103,2.0,2.56
2026-01-01,Electric Van,Transmission,Line C,870,22,12,107,3.0,2.529
2026-01-01,Electric Van,Brakes,Line A,869,14,11,60,2.0,1.611
2026-01-01,Electric Van,Brakes,Line B,811,12,2,55,3.0,1.48
2026-01-01,Electric Van,Brakes,Line C,836,13,8,75,2.0,1.555
2026-01-01,Electric Van,Electrical,Line A,744,13,12,50,3.0,1.747
2026-01-01,Electric Van,Electrical,Line B,954,12,7,64,2.0,1.258
2026-01-01,Electric Van,Electrical,Line C,791,13,6,59,2.0,1.643
2026-01-01,Electric Van,Body/Frame,Line A,818,11,2,37,3.0,1.345
2026-01-01,Electric Van,Body/Frame,Line B,832,9,4,46,2.0,1.082
2026-01-01,Electric Van,Body/Frame,Line C,895,9,4,27,3.0,1.006
2026-01-01,Electric Van,HVAC,Line A,834,8,5,44,2.0,0.959
2026-01-01,Electric Van,HVAC,Line B,884,7,1,34,2.0,0.792
2026-01-01,Electric Van,HVAC,Line C,978,10,3,43,2.0,1.022
2026-01-01,Electric Van,Suspension,Line A,843,12,6,43,1.0,1.423
2026-01-01,Electric Van,Suspension,Line B,816,12,5,68,2.0,1.471
2026-01-01,Electric Van,Suspension,Line C,972,15,11,57,2.0,1.543
2026-01-01,Commercial Bus,Engine,Line A,960,31,20,117,5.0,3.229
2026-01-01,Commercial Bus,Engine,Line B,778,19,9,54,2.0,2.442
2026-01-01,Commercial Bus,Engine,Line C,1080,32,9,156,2.0,2.963
2026-01-01,Commercial Bus,Transmission,Line A,927,24,14,92,5.0,2.589
2026-01-01,Commercial Bus,Transmission,Line B,895,25,12,109,2.0,2.793
2026-01-01,Commercial Bus,Transmission,Line C,779,27,12,85,2.0,3.466
2026-01-01,Commercial Bus,Brakes,Line A,933,16,8,91,2.0,1.715
2026-01-01,Commercial Bus,Brakes,Line B,906,15,10,66,2.0,1.656
2026-01-01,Commercial Bus,Brakes,Line C,923,18,9,78,4.0,1.95
2026-01-01,Commercial Bus,Electrical,Line A,903,18,7,99,2.0,1.993
2026-01-01,Commercial Bus,Electrical,Line B,835,17,10,83,3.0,2.036
2026-01-01,Commercial Bus,Electrical,Line C,963,21,17,101,3.0,2.181
2026-01-01,Commercial Bus,Body/Frame,Line A,940,15,11,76,4.0,1.596
2026-01-01,Commercial Bus,Body/Frame,Line B,801,11,5,48,1.0,1.373
2026-01-01,Commercial Bus,Body/Frame,Line C,973,12,7,42,3.0,1.233
2026-01-01,Commercial Bus,HVAC,Line A,779,7,4,30,2.0,0.899
2026-01-01,Commercial Bus,HVAC,Line B,865,10,3,40,2.0,1.156
2026-01-01,Commercial Bus,HVAC,Line C,898,11,3,51,3.0,1.225
2026-01-01,Commercial Bus,Suspension,Line A,1027,14,5,72,2.0,1.363
2026-01-01,Commercial Bus,Suspension,Line B,781,13,11,47,3.0,1.665
2026-01-01,Commercial Bus,Suspension,Line C,798,13,11,66,2.0,1.629
2026-01-01,Heavy Hauler,Engine,Line A,914,29,18,136,4.0,3.173
2026-01-01,Heavy Hauler,Engine,Line B,724,21,5,99,2.0,2.901
2026-01-01,Heavy Hauler,Engine,Line C,787,22,18,90,2.0,2.795
2026-01-01,Heavy Hauler,Transmission,Line A,872,31,16,149,4.0,3.555
2026-01-01,Heavy Hauler,Transmission,Line B,929,29,12,149,2.0,3.122
2026-01-01,Heavy Hauler,Transmission,Line C,793,28,22,142,1.0,3.531
2026-01-01,Heavy Hauler,Brakes,Line A,741,13,6,47,2.0,1.754
2026-01-01,Heavy Hauler,Brakes,Line B,1009,20,11,78,1.0,1.982
2026-01-01,Heavy Hauler,Brakes,Line C,739,11,6,55,2.0,1.488
2026-01-01,Heavy Hauler,Electrical,Line A,863,22,20,118,2.0,2.549
2026-01-01,Heavy Hauler,Electrical,Line B,916,23,3,136,2.0,2.511
2026-01-01,Heavy Hauler,Electrical,Line C,801,17,10,65,2.0,2.122
2026-01-01,Heavy Hauler,Body/Frame,Line A,897,13,8,60,3.0,1.449
2026-01-01,Heavy Hauler,Body/Frame,Line B,945,15,9,84,3.0,1.587
2026-01-01,Heavy Hauler,Body/Frame,Line C,1090,18,9,73,2.0,1.651
2026-01-01,Heavy Hauler,HVAC,Line A,820,10,3,56,1.0,1.22
2026-01-01,Heavy Hauler,HVAC,Line B,703,8,2,29,2.0,1.138
2026-01-01,Heavy Hauler,HVAC,Line C,781,9,3,38,2.0,1.152
2026-01-01,Heavy Hauler,Suspension,Line A,941,18,10,90,2.0,1.913
2026-01-01,Heavy Hauler,Suspension,Line B,893,15,12,51,2.0,1.68
2026-01-01,Heavy Hauler,Suspension,Line C,880,14,4,54,3.0,1.591
2026-02-01,Class 8 Truck,Engine,Line A,781,18,13,94,3.0,2.305
2026-02-01,Class 8 Truck,Engine,Line B,767,23,18,80,2.0,2.999
2026-02-01,Class 8 Truck,Engine,Line C,793,24,10,124,4.0,3.026
2026-02-01,Class 8 Truck,Transmission,Line A,875,25,15,121,2.0,2.857
2026-02-01,Class 8 Truck,Transmission,Line B,757,17,8,85,2.0,2.246
2026-02-01,Class 8 Truck,Transmission,Line C,856,21,7,89,2.0,2.453
2026-02-01,Class 8 Truck,Brakes,Line A,904,15,10,65,2.0,1.659
2026-02-01,Class 8 Truck,Brakes,Line B,1018,14,11,83,3.0,1.375
2026-02-01,Class 8 Truck,Brakes,Line C,820,16,7,68,2.0,1.951
2026-02-01,Class 8 Truck,Electrical,Line A,798,14,11,57,2.0,1.754
2026-02-01,Class 8 Truck,Electrical,Line B,720,14,4,54,2.0,1.944
2026-02-01,Class 8 Truck,Electrical,Line C,945,19,12,91,2.0,2.011
2026-02-01,Class 8 Truck,Body/Frame,Line A,921,11,8,64,2.0,1.194
2026-02-01,Class 8 Truck,Body/Frame,Line B,787,10,1,42,3.0,1.271
2026-02-01,Class 8 Truck,Body/Frame,Line C,755,11,4,74,2.0,1.457
2026-02-01,Class 8 Truck,HVAC,Line A,837,8,2,45,3.0,0.956
2026-02-01,Class 8 Truck,HVAC,Line B,942,8,5,32,1.0,0.849
2026-02-01,Class 8 Truck,HVAC,Line C,871,9,5,49,3.0,1.033
2026-02-01,Class 8 Truck,Suspension,Line A,982,13,11,78,2.0,1.324
2026-02-01,Class 8 Truck,Suspension,Line B,699,9,3,56,2.0,1.288
2026-02-01,Class 8 Truck,Suspension,Line C,794,11,2,59,2.0,1.385
2026-02-01,Electric Van,Engine,Line A,1038,30,21,138,2.0,2.89
2026-02-01,Electric Van,Engine,Line B,771,17,12,78,4.0,2.205
2026-02-01,Electric Van,Engine,Line C,862,22,7,112,3.0,2.552
2026-02-01,Electric Van,Transmission,Line A,931,21,14,125,3.0,2.256
2026-02-01,Electric Van,Transmission,Line B,920,24,21,121,4.0,2.609
2026-02-01,Electric Van,Transmission,Line C,846,19,5,108,2.0,2.246
2026-02-01,Electric Van,Brakes,Line A,917,15,11,64,2.0,1.636
2026-02-01,Electric Van,Brakes,Line B,884,13,3,81,2.0,1.471
2026-02-01,Electric Van,Brakes,Line C,760,11,9,34,3.0,1.447
2026-02-01,Electric Van,Electrical,Line A,767,14,5,89,2.0,1.825
2026-02-01,Electric Van,Electrical,Line B,786,13,7,66,3.0,1.654
2026-02-01,Electric Van,Electrical,Line C,849,13,6,66,2.0,1.531
2026-02-01,Electric Van,Body/Frame,Line A,910,11,5,62,1.0,1.209
2026-02-01,Electric Van,Body/Frame,Line B,789,11,10,71,2.0,1.394
2026-02-01,Electric Van,Body/Frame,Line C,891,12,10,58,3.0,1.347
2026-02-01,Electric Van,HVAC,Line A,891,9,2,39,2.0,1.01
2026-02-01,Electric Van,HVAC,Line B,742,6,2,25,2.0,0.809
2026-02-01,Electric Van,HVAC,Line C,900,9,4,34,3.0,1.0
2026-02-01,Electric Van,Suspension,Line A,840,11,5,45,2.0,1.31
2026-02-01,Electric Van,Suspension,Line B,799,10,7,53,4.0,1.252
2026-02-01,Electric Van,Suspension,Line C,959,16,10,83,2.0,1.668
2026-02-01,Commercial Bus,Engine,Line A,924,27,7,158,2.0,2.922
2026-02-01,Commercial Bus,Engine,Line B,889,25,19,142,3.0,2.812
2026-02-01,Commercial Bus,Engine,Line C,962,30,28,160,2.0,3.119
2026-02-01,Commercial Bus,Transmission,Line A,856,24,12,83,3.0,2.804
2026-02-01,Commercial Bus,Transmission,Line B,725,14,6,59,2.0,1.931
2026-02-01,Commercial Bus,Transmission,Line C,570,14,7,62,3.0,2.456
2026-02-01,Commercial Bus,Brakes,Line A,975,18,13,102,1.0,1.846
2026-02-01,Commercial Bus,Brakes,Line B,889,17,7,73,3.0,1.912
2026-02-01,Commercial Bus,Brakes,Line C,716,11,4,56,2.0,1.536
2026-02-01,Commercial Bus,Electrical,Line A,942,17,5,89,2.0,1.805
